id,Valid test,Lap Shear joint substrate aluminum thickness (m),Average thickness of the adhesive layer (m),Spacer shim thickness (m),Fillet,Mixing to Applied Pressure Time (s),Temperature at sample preparation (°C),Humidity at sample preparation (%),Actual experimental test temperature (°C),Test humidity (%),Extension shift (in),Max load (N),Max strength (Pa),Extension at Max Load (m),Area under the curve to max load - Riemann Sums (N.mm),Extension at complete failure (m),Total under the curve - Riemann Sums (N.mm),Adhesive underfilled,Adhesive fill quality,Mode-of-failure,Test frame,Load cell
917,1,0.00114,0.000473,0.000381,0,900,22.2,53,21.1,57,0,3770,11700000,0.00224,4590,0.00264,5000,0,4,0,2,5
918,1,0.00114,0.000552,0.000381,0,900,22.2,53,21.3,56,0,3860,12000000,0.00177,4110,0.00183,4320,0,4,0,2,5
919,1,0.00114,0.000589,0.000381,0,900,22.2,53,21.2,56,0,3600,11200000,0.00177,3680,0.00204,4060,0,4,0,2,5
920,1,0.00114,0.000583,0.000381,0,900,22.2,53,21.3,56,0,3450,10700000,0.00177,3560,0.00202,3930,0,4,0,2,5
921,1,0.00114,0.000541,0.000381,0,900,22.2,53,21.3,54,0,3420,10600000,0.00164,3380,0.00184,3710,0,4,0,2,5
922,1,0.00114,0.000561,0.000381,0,900,22.2,53,21.3,54,0,3920,12200000,0.00245,4750,0.00277,5220,0,4,0,2,5
923,1,0.00152,0.000394,0.000381,0,900,22.2,53,21.2,55,0,4740,14700000,0.00279,5520,0.003,5750,0,4,0,2,5
924,1,0.00152,0.000421,0.000381,0,900,22.2,53,21.3,54,0,4700,14600000,0.00315,5550,0.00351,5770,0,4,0,2,5
925,1,0.00152,0.000399,0.000381,0,900,22.2,53,21.3,54,0,4550,14100000,0.00269,5140,0.00298,5390,0,4,0,2,5
926,1,0.00152,0.000364,0.000381,0,900,22.2,53,21.3,54,0,4580,14200000,0.00186,4600,0.00208,4830,0,4,0,2,5
927,1,0.00152,0.000318,0.000381,0,900,22.2,53,21.3,54,0,5030,15600000,0.0022,5730,0.00224,5920,0,4,0,2,5
928,1,0.00152,0.000488,0.000381,0,900,22.2,53,21.3,54,-0.000394,4500,13900000,0.00239,5640,0.00258,5940,0,4,0,2,5
929,1,0.00152,0.000386,0.000381,0,900,22.2,53,21.3,54,-0.000394,4390,13600000,0.00268,5550,0.00312,6110,0,4,0,2,5
930,1,0.00152,0.000526,0.000381,0,900,22.2,53,21.3,54,0,4500,13900000,0.00274,6120,0.00302,6540,0,4,0,2,5
931,1,0.00152,0.000563,0.000381,0,900,22.2,53,21.3,54,0,4420,13700000,0.00278,5980,0.00394,6700,0,4,0,2,5
932,1,0.00152,0.000524,0.000381,0,900,22.2,53,21.3,54,0,4150,12900000,0.00259,5330,0.00303,5990,0,4,0,2,5
933,1,0.00152,0.000383,0.000381,0,900,22.2,53,21.3,54,0,4410,13700000,0.00186,4740,0.00191,4930,0,4,0,2,5
934,1,0.00152,0.000507,0.000381,0,900,22.2,53,21,52,0,4790,14900000,0.00226,5880,0.00233,6190,0,4,0,2,5
935,1,0.00152,0.000503,0.000381,0,900,22.2,53,21,52,0,4390,13600000,0.00183,4650,0.00189,4890,0,4,0,2,5
936,1,0.00152,0.00055,0.000381,0,900,22.2,53,21,52,0,4610,14300000,0.00181,4980,0.00187,5230,0,4,0,2,5
937,1,0.00152,0.000489,0.000381,0,900,22.2,53,21,52,0,4480,13900000,0.00181,4710,0.00188,4980,0,4,0,2,5
938,1,0.00152,0.000391,0.000381,0,900,22.2,53,21.4,54,0,4860,15100000,0.00291,6170,0.00297,6460,0,4,0,2,5
939,1,0.00152,0.000381,0.000381,0,900,22.2,53,21.5,54,0,4530,14100000,0.00243,5080,0.00297,5310,0,4,0,2,5
940,1,0.00152,0.000443,0.000381,0,900,22.2,53,21.5,54,0,4840,15000000,0.00281,5980,0.00287,6250,0,4,0,2,5
941,1,0.00152,0.000499,0.000381,0,900,22.2,53,21.8,53,0,4740,14700000,0.00279,5890,0.00285,6160,0,4,0,2,5
942,1,0.00152,0.000463,0.000381,0,900,22.2,53,22,52,-0.000984,4620,14300000,0.00252,5510,0.00258,5780,0,4,0,2,5
943,1,0.00229,0.000304,0.000381,0,900,22.2,53,21.1,51,-3.94E-05,4970,15400000,0.00142,4200,0.00149,4540,0,4,0,2,5
944,1,0.00229,0.000279,0.000381,0,900,22.2,53,21.9,54,0,5140,15900000,0.00192,5100,0.00198,5370,0,4,0,2,5
945,1,0.00229,0.000275,0.000381,0,900,22.2,53,22,52,0,5460,16900000,0.00226,5760,0.0023,5940,0,4,0,2,5
946,1,0.00229,0.000252,0.000381,0,900,22.2,53,22,52,0,5420,16800000,0.00189,5190,0.00194,5420,0,4,0,2,5
947,1,0.00229,0.000242,0.000381,0,900,22.2,53,22.1,53,0,5410,16800000,0.00199,5260,0.00202,5390,0,4,0,2,5
948,1,0.00229,0.000321,0.000381,0,900,22.2,53,22,52,0,5040,15600000,0.00161,4530,0.00165,4700,0,4,0,2,5
949,1,0.00229,0.000308,0.000381,0,900,22.2,53,22,52,-0.000197,5040,15600000,0.00146,4360,0.00151,4590,0,4,0,2,5
950,1,0.00229,0.000305,0.000381,0,900,22.2,53,22,52,-0.000197,5050,15600000,0.00161,4510,0.00209,4700,0,4,0,2,5
951,1,0.00229,0.00017,0.000381,0,900,22.2,53,22,52,0,5080,15700000,0.00171,4860,0.00175,5050,0,4,0,2,5
952,1,0.00229,0.000343,0.000381,0,900,22.2,53,22.5,51,0,4740,14700000,0.00278,5320,0.00283,5540,0,4,0,2,5
953,1,0.00229,0.000196,0.000381,0,900,22.2,53,22.8,50,0,4440,13800000,0.00214,4540,0.00233,4860,0,4,0,2,5
954,1,0.00229,0.000376,0.000381,0,900,22.2,53,22.8,51,0,4550,14100000,0.00202,4610,0.00206,4770,0,4,0,2,5
955,1,0.00229,3.27E-05,0.000381,0,900,22.2,53,22.9,50,0,4960,15400000,0.00223,5540,0.00228,5780,0,4,0,2,5
956,1,0.00229,0.000384,0.000381,0,900,22.2,53,23,50,0,5150,16000000,0.00207,5340,0.00213,5650,0,4,0,2,5
957,1,0.00229,0.000444,0.000381,0,900,22.2,53,23.1,49,0,5070,15700000,0.00245,6120,0.0025,6360,0,4,0,2,5
958,1,0.00229,0.000462,0.000381,0,900,22.2,53,23.2,48,0,4960,15400000,0.00226,5790,0.0023,6000,0,4,0,2,5
959,1,0.00229,0.000435,0.000381,0,900,22.2,53,23.3,48,0,4950,15300000,0.00202,5470,0.00208,5720,0,4,0,2,5
960,1,0.00229,0.000443,0.000381,0,900,22.2,53,23.3,48,0,5040,15600000,0.00228,5710,0.00247,5950,0,4,0,2,5
961,1,0.00229,0.000428,0.000381,0,900,22.2,53,23.3,48,0,4960,15400000,0.00242,5870,0.00246,6060,0,4,0,2,5
962,1,0.00114,0.000704,0.000762,0,900,22.5,52,23.3,48,0,3740,11600000,0.00202,4740,0.00224,5250,0,4,0,2,5
963,1,0.00114,0.000709,0.000762,0,900,22.5,52,23.3,48,0,4070,12600000,0.00229,5900,0.00257,6230,0,4,0,2,5
964,1,0.00114,0.000762,0.000762,0,900,22.5,52,23.3,48,0,3640,11300000,0.00231,5040,0.00296,5900,0,4,0,2,5
965,1,0.00114,0.000611,0.000762,0,900,22.5,52,23.3,48,0,3520,10900000,0.00236,4900,0.00289,5530,0,4,0,2,5
966,1,0.00114,0.000719,0.000762,0,900,22.5,52,23.3,48,0,4150,12900000,0.00255,6200,0.00264,6560,0,4,0,2,5
967,1,0.00114,0.000661,0.000762,0,900,22.5,52,23.3,48,0,3950,12200000,0.00248,5790,0.00256,6090,0,4,0,2,5
968,1,0.00114,0.00062,0.000762,0,900,22.5,52,23.3,48,0,3710,11500000,0.00248,5270,0.00274,5700,0,4,0,2,5
969,1,0.00114,0.000779,0.000762,0,900,22.5,52,23.3,48,0,3710,11500000,0.0024,5220,0.00322,5920,0,4,0,2,5
970,1,0.00114,0.000829,0.000762,0,900,22.5,52,23.3,48,0,3450,10700000,0.00236,4740,0.00302,5430,0,4,0,2,5
971,1,0.00114,0.000713,0.000762,0,900,22.5,52,23.3,48,0,3960,12300000,0.00262,5860,0.00277,6250,0,4,0,2,5
972,1,0.00114,0.00101,0.000762,0,900,22.4,52,23.3,48,0,3360,10400000,0.00238,4650,0.0027,5400,0,4,0,2,5
973,1,0.00114,0.000961,0.000762,0,900,22.4,52,23.3,48,0,3590,11100000,0.00241,5280,0.00265,5750,0,4,0,2,5
974,1,0.00114,0.000922,0.000762,0,900,22.4,52,23.3,48,0,3460,10700000,0.00236,4930,0.00253,5390,0,4,0,2,5
975,1,0.00114,0.000913,0.000762,0,900,22.4,52,23.3,48,0,3490,10800000,0.00253,5160,0.00274,5740,0,4,0,2,5
976,1,0.00114,0.000838,0.000762,0,900,22.4,52,23.3,48,0,3630,11300000,0.00234,5190,0.0025,5450,0,4,0,2,5
977,1,0.00114,0.000221,0.000762,0,900,22.4,52,23.3,48,-0.00138,3660,11400000,0.00237,5010,0.00254,5460,0,4,0,2,5
978,1,0.00114,0.000785,0.000762,0,900,22.4,52,23.3,48,0,3550,11000000,0.00274,5390,0.003,6020,0,4,0,2,5
979,1,0.00114,0.00082,0.000762,0,900,22.4,52,23.3,48,0,3510,10900000,0.00248,5240,0.00264,5580,0,4,0,2,5
980,1,0.00114,0.000797,0.000762,0,900,22.4,52,23.3,48,0,3660,11300000,0.00245,5280,0.00255,5520,0,4,0,2,5
981,0,0.00114,0.000791,0.000762,0,900,22.4,52,23.3,48,0,3090,9580000,0.00204,3430,0.00204,3430,0,4,0,2,5
982,1,0.00152,0.00069,0.000762,0,900,22.4,52,23.3,48,0,4340,13500000,0.00288,6490,0.00297,6850,0,4,0,2,5
983,0,0.00152,0.000679,0.000762,0,900,22.4,52,23.3,48,0,1020,3150000,0.000728,-377,0.000728,363,0,4,0,2,5
984,0,0.00152,0.000741,0.000762,0,900,22.4,52,23.3,48,0,4180,12900000,0.00274,6020,0.00284,6440,0,4,0,2,5
985,1,0.00152,0.000705,0.000762,0,900,22.4,52,23.3,48,-0.00138,4020,12500000,0.00256,5750,0.00275,6190,0,4,0,2,5
986,1,0.00152,0.000708,0.000762,0,900,22.4,52,23.3,48,-0.00157,3810,11800000,0.00249,5260,0.00265,5670,0,4,0,2,5
987,1,0.00152,0.000593,0.000762,0,900,22.4,52,23.3,48,0,3960,12300000,0.00264,5510,0.00288,6140,0,4,0,2,5
988,1,0.00152,0.000642,0.000762,0,900,22.4,52,23.3,48,0,4020,12500000,0.00259,5380,0.00274,5720,0,4,0,2,5
989,1,0.00152,0.000625,0.000762,0,900,22.4,52,23.3,48,0,3990,12400000,0.00264,5320,0.00283,5780,0,4,0,2,5
990,1,0.00152,0.000615,0.000762,0,900,22.4,52,23.3,48,-0.00118,3720,11500000,0.0024,4640,0.00278,5280,0,4,0,2,5
991,1,0.00152,0.000641,0.000762,0,900,22.4,52,23.3,48,-0.00295,4200,13000000,0.00228,5420,0.0025,6090,0,4,0,2,5
992,1,0.00152,0.000494,0.000762,0,900,22.4,52,23.5,48,0,4220,13100000,0.00237,5310,0.00273,6070,0,3,0,2,5
993,1,0.00152,0.000678,0.000762,0,900,22.4,52,23.5,48,0,3900,12100000,0.00189,4240,0.00232,5050,0,3,0,2,5
994,1,0.00152,0.000742,0.000762,0,900,22.4,52,23.6,48,0,3570,11100000,0.00189,3760,0.0021,4440,0,2,0,2,5
995,1,0.00152,0.000709,0.000762,0,900,22.4,52,23.7,48,0,2570,7950000,0.00194,2520,0.00256,3360,0,0,0,2,5
996,1,0.00152,0.000705,0.000762,0,900,22.4,52,23.8,49,0,2670,8280000,0.00189,2650,0.00283,3390,0,0,0,2,5
997,0,0.00152,0.000729,0.000762,0,900,22.4,52,245,47,0,239,740000,0.0001,-11.9,0.0001,12,0,4,0,2,5
998,1,0.00152,0.000715,0.000762,0,900,22.4,52,23.8,47,0,3930,12200000,0.00241,5110,0.00272,5870,0,4,0,2,5
999,1,0.00152,0.000711,0.000762,0,900,22.4,52,23.8,48,-3.94E-05,4290,13300000,0.00227,5670,0.00252,6260,0,4,0,2,5
1000,1,0.00152,0.000655,0.000762,0,900,22.4,52,23.8,47,0,4190,13000000,0.00251,5650,0.00272,6160,0,4,0,2,5
1001,1,0.00152,0.000722,0.000762,0,900,22.4,52,23.8,47,-0.000591,4190,13000000,0.00235,5800,0.00275,6420,0,4,0,2,5
1002,1,0.00229,0.000616,0.000762,0,900,22.5,52,23.8,47,0,4280,13300000,0.00215,4790,0.00237,5540,0,4,0,2,5
1003,1,0.00229,0.000629,0.000762,0,900,22.5,52,23.8,47,0,4640,14400000,0.00231,5380,0.00251,6270,0,4,0,2,5
1004,1,0.00229,0.000586,0.000762,0,900,22.5,52,23.8,47,-0.00138,4800,14900000,0.00232,5970,0.00251,6520,0,4,0,2,5
1005,1,0.00229,0.000611,0.000762,0,900,22.5,52,23.8,47,0,4610,14300000,0.00224,5630,0.00244,6070,0,4,0,2,5
1006,1,0.00229,0.000651,0.000762,0,900,22.5,52,23.8,47,-0.00138,4700,14600000,0.00226,6090,0.00238,6580,0,4,0,2,5
1007,1,0.00229,0.000583,0.000762,0,900,22.4,52,23.8,47,-0.000984,4530,14000000,0.00247,5940,0.00264,6420,0,4,0,2,5
1008,1,0.00229,0.000601,0.000762,0,900,22.4,52,23.8,47,0,4390,13600000,0.0025,5670,0.00276,6370,0,4,0,2,5
1009,1,0.00229,0.000537,0.000762,0,900,22.4,52,23.8,47,-0.00256,4590,14200000,0.00223,5570,0.00246,6270,0,4,0,2,5
1010,1,0.00229,0.000491,0.000762,0,900,22.4,52,23.8,47,-0.00295,4480,13900000,0.0019,4660,0.0021,5520,0,4,0,2,5
1011,1,0.00229,0.000559,0.000762,0,900,22.4,52,23.8,47,-0.00197,4770,14800000,0.00226,5850,0.00236,6320,0,4,0,2,5
1012,1,0.00229,0.000715,0.000762,0,900,22.5,52,23.8,47,0,5190,16100000,0.00272,7750,0.0028,8150,0,4,0,2,5
1013,1,0.00229,0.000713,0.000762,0,900,22.5,52,23.8,47,0,4700,14600000,0.00262,6420,0.00285,7120,0,4,0,2,5
1014,1,0.00229,0.000733,0.000762,0,900,22.5,52,23.8,47,-0.00197,4750,14700000,0.0025,6400,0.00277,7290,0,4,0,2,5
1015,1,0.00229,0.000682,0.000762,0,900,22.5,52,23.8,47,0,5070,15700000,0.00279,7420,0.00293,7830,0,4,0,2,5
1016,1,0.00229,0.000721,0.000762,0,900,22.5,52,23.8,47,0.0837,5050,15700000,0.00262,7290,0.00279,7820,0,4,0,2,5
1017,1,0.00229,0.000692,0.000762,0,900,22.5,52,23.8,47,-0.00295,4490,13900000,0.00223,5690,0.00246,6470,0,4,0,2,5
1018,1,0.00229,0.000695,0.000762,0,900,22.5,52,23.8,47,-0.00197,4890,15100000,0.00259,6800,0.00274,7360,0,4,0,2,5
1019,1,0.00229,0.000674,0.000762,0,900,22.5,52,23.8,47,-0.00197,4590,14200000,0.00235,5510,0.00262,6570,0,3,0,2,5
1020,0,0.00229,0.000676,0.000762,0,900,22.5,52,23.8,47,0,98.4,305000,0.00267,-262,0.00267,0.33,0,3,0,2,5
1021,1,0.00229,0.000665,0.000762,0,900,22.5,52,23.8,47,-0.00295,4020,12500000,0.00211,4370,0.0025,5670,0,2,0,2,5
1022,1,0.00114,0.00123,0.001143,0,900,22.9,51,24,45,0,3630,11300000,0.00283,6330,0.00305,7110,0,4,0,1,4
1023,1,0.00114,0.00115,0.001143,0,900,22.9,51,24.5,44,0,3790,11800000,0.00358,7380,0.00382,8000,0,4,0,1,4
1024,1,0.00114,0.00116,0.001143,0,900,22.9,51,24.7,43,0,3520,10900000,0.00278,6070,0.00344,7000,0,4,0,1,4
1025,1,0.00114,0.00125,0.001143,0,900,22.9,51,25,43,0,3760,11600000,0.00306,7010,0.00352,7910,0,4,0,1,4
1026,1,0.00114,0.00119,0.001143,0,900,22.9,51,25,43,0,3610,11200000,0.00277,6130,0.00311,7090,0,4,0,1,4
1027,1,0.00114,0.00114,0.001143,0,900,22.9,51,25,43,0,3460,10700000,0.00233,5110,0.00283,6330,0,3,0,1,4
1028,1,0.00114,0.00115,0.001143,0,900,22.9,51,25,42,0,3480,10800000,0.00245,5410,0.00282,6490,0,3,0,1,4
1029,1,0.00114,0.00113,0.001143,0,900,22.9,51,25,42,0,3660,11300000,0.00252,5880,0.00282,6760,0,3,0,1,4
1030,1,0.00114,0.00114,0.001143,0,900,22.9,51,25,41,-0.00197,3260,10100000,0.00224,4380,0.00288,5940,0,2,0,1,4
1031,1,0.00114,0.00114,0.001143,0,900,22.9,51,25,42,0,2780,8620000,0.00171,2830,0.00248,4460,0,0,0,1,4
1032,1,0.00114,0.00116,0.001143,0,900,22.9,51,25,42,0,3600,11200000,0.00278,6440,0.00309,7390,0,4,0,1,4
1033,1,0.00114,0.00118,0.001143,0,900,22.9,51,25,41,0,2390,7410000,0.00207,3150,0.00256,4160,0,0,0,1,4
1034,1,0.00114,0.00117,0.001143,0,900,22.9,51,25,41,0,1800,5590000,0.00158,1810,0.00244,2870,0,0,0,1,4
1035,0,0.00114,0.00122,0.001143,0,900,22.9,51,25,41,0,1310,4050000,0.00116,997,0.00249,1830,0,1,0,1,4
1036,1,0.00114,0.00121,0.001143,0,900,22.9,51,25,41,0,2240,6940000,0.00162,2220,0.00258,3870,0,0,0,1,4
1037,0,0.00114,0.00126,0.001143,0,900,22.9,51,25,41,0,760,2360000,0.00138,722,0.00262,1270,0,1,0,1,4
1038,1,0.00114,0.00123,0.001143,0,900,22.9,51,25,41,0,3590,11100000,0.00281,6580,0.0031,7340,0,4,0,1,4
1039,1,0.00114,0.00121,0.001143,0,900,22.9,51,25,41,0,3670,11400000,0.00317,7060,0.00343,7810,0,4,0,1,4
1040,1,0.00114,0.00122,0.001143,0,900,22.9,51,25,41,0,3590,11100000,0.00307,6590,0.00342,7340,0,4,0,1,4
1041,1,0.00114,0.00123,0.001143,0,900,22.9,51,25.2,41,0,3810,11800000,0.00291,6920,0.00324,7950,0,4,0,1,4
1042,1,0.00152,0.000965,0.001143,0,900,22.9,51,25.2,41,0,3960,12300000,0.00241,6230,0.00271,7360,0,4,0,1,4
1043,1,0.00152,0.00101,0.001143,0,900,22.9,51,25.3,41,0,4020,12500000,0.00255,6670,0.00286,7590,0,4,0,1,4
1044,1,0.00152,0.000947,0.001143,0,900,22.9,51,25.3,41,0,4010,12400000,0.00235,6410,0.00261,7380,0,4,0,1,4
1045,1,0.00152,0.000985,0.001143,0,900,22.9,51,25.2,41,0,3860,12000000,0.00195,5200,0.00231,6400,0,4,0,1,4
1046,1,0.00152,0.001,0.001143,0,900,22.9,51,25.2,41,0,3950,12300000,0.00255,6510,0.0028,7430,0,4,0,1,4
1047,1,0.00152,0.00098,0.001143,0,900,22.9,51,25.2,41,0,3710,11500000,0.00203,5050,0.00243,6450,0,4,0,1,4
1048,1,0.00152,0.00097,0.001143,0,900,22.9,51,25,41,0,3990,12400000,0.00257,6560,0.00285,7360,0,4,0,1,4
1049,1,0.00152,0.000991,0.001143,0,900,22.9,51,25.1,41,0,4000,12400000,0.00243,6400,0.00263,7150,0,4,0,1,4
1050,1,0.00152,0.001,0.001143,0,900,22.9,51,25.1,41,0,3970,12300000,0.00236,6250,0.00258,7080,0,4,0,1,4
1051,1,0.00152,0.000971,0.001143,0,900,22.9,51,25.1,41,0,3980,12300000,0.0023,6060,0.00259,7040,0,4,0,1,4
1052,1,0.00152,0.00114,0.001143,0,900,22.9,51,25,41,0,4010,12400000,0.00275,6760,0.00344,8000,0,3,0,1,4
1053,1,0.00152,0.00112,0.001143,0,900,22.9,51,25.1,41,0,4080,12700000,0.0027,7340,0.00314,8260,0,4,0,1,4
1054,1,0.00152,0.00114,0.001143,0,900,22.9,51,25.2,40,0,4380,13600000,0.00294,8180,0.00321,9190,0,4,0,1,4
1055,1,0.00152,0.00113,0.001143,0,900,22.9,51,25.1,41,0,3720,11500000,0.00242,5800,0.00289,7080,0,3,0,1,4
1056,1,0.00152,0.00114,0.001143,0,900,22.9,51,25.1,41,0,3300,10200000,0.00213,4680,0.00263,5810,0,3,0,1,4
1057,1,0.00152,0.00102,0.001143,0,900,22.9,51,25.2,41,0,3930,12200000,0.00275,6920,0.0034,7980,0,4,0,1,4
1058,1,0.00152,0.00107,0.001143,0,900,22.9,51,25.2,40,0,3440,10700000,0.00246,5590,0.0034,7140,0,4,0,1,4
1059,1,0.00152,0.00106,0.001143,0,900,22.9,51,25,40,0,2500,7740000,0.00226,3840,0.00314,5080,0,2,0,1,4
1060,1,0.00152,0.00102,0.001143,0,900,22.9,51,25.2,40,0,3570,11100000,0.00265,6140,0.00359,7830,0,4,0,1,4
1061,1,0.00152,0.00106,0.001143,0,900,22.9,51,25.2,40,0,3590,11100000,0.00287,6480,0.00345,7510,0,4,0,1,4
1062,1,0.00229,0.000902,0.001143,0,900,22.9,51,25,40,0,3880,12000000,0.00202,4500,0.00253,6220,0,3,0,1,4
1063,1,0.00229,0.000881,0.001143,0,900,22.9,51,25.2,40,0,4220,13100000,0.0023,6000,0.00258,7120,0,4,0,1,4
1064,1,0.00229,0.000831,0.001143,0,900,22.9,51,25,40,0,4450,13800000,0.00259,7090,0.00289,8140,0,4,0,1,4
1065,1,0.00229,0.000894,0.001143,0,900,22.9,51,25,41,0,4220,13100000,0.00241,6210,0.0027,7310,0,4,0,1,4
1066,1,0.00229,0.000927,0.001143,0,900,22.9,51,25,41,0,4640,14400000,0.00275,7900,0.00295,8800,0,4,0,1,4
1067,1,0.00229,0.00129,0.001143,0,900,22.9,51,25.2,41,0,3510,10900000,0.00168,3690,0.00234,5780,0,0,0,1,4
1068,1,0.00229,0.000918,0.001143,0,900,22.9,51,25,41,0,4030,12500000,0.0023,6060,0.00265,7250,0,2,0,1,4
1069,1,0.00229,0.000938,0.001143,0,900,22.9,51,25,41,0,3580,11100000,0.0021,5120,0.00245,6180,0,4,0,1,4
1070,1,0.00229,0.000988,0.001143,0,900,22.9,51,25,41,0,4140,12800000,0.00248,6470,0.00284,7750,0,2,0,1,4
1071,0,0.00229,0.00102,0.001143,0,900,22.9,51,25,41,0,1680,5210000,0.00144,1530,0.00224,2550,0,3,0,1,4
1072,1,0.00229,0.000982,0.001143,0,900,22.9,51,25.3,41,0,4060,12600000,0.0027,6580,0.00301,7700,0,3,0,1,4
1073,1,0.00229,0.000919,0.001143,0,900,22.9,51,25,41,0,4140,12800000,0.00289,6880,0.00322,7830,0,4,0,1,4
1074,1,0.00229,0.000922,0.001143,0,900,22.9,51,25,10,0,4460,13800000,0.00291,7670,0.00317,8570,0,4,0,1,4
1075,1,0.00229,0.00103,0.001143,0,900,22.9,51,25,40,0,4300,13300000,0.0031,7830,0.00352,8940,0,4,0,1,4
1076,1,0.00229,0.000907,0.001143,0,900,22.9,51,25,41,0,4120,12800000,0.00276,6900,0.00315,8100,0,4,0,1,4
1077,1,0.00229,0.00103,0.001143,0,900,22.9,51,25,41,-0.00295,3950,12200000,0.00235,5800,0.00269,6800,0,3,0,1,4
1078,1,0.00229,0.00103,0.001143,0,900,22.9,51,25,41,-0.00354,2880,8930000,0.00189,3100,0.00254,4650,0,2,0,1,4
1079,1,0.00229,0.000108,0.001143,0,900,22.9,51,25,41,-0.00295,3860,12000000,0.00233,5570,0.00281,7040,0,2,0,1,4
1080,1,0.00229,0.00105,0.001143,0,900,22.9,51,25.2,41,-0.00295,4470,13900000,0.00284,7830,0.00306,8580,0,3,0,1,4
1081,1,0.00229,0.00102,0.001143,0,900,22.9,51,25.3,40,-0.00335,3940,12200000,0.00242,5720,0.00291,7330,0,2,0,1,4
1082,1,0.00114,0.00064,0.000762,0,300,24,40,22.2,29,-0.00984,2310,7170000,0.000832,1230,0.00203,2320,0,3,0,3,3
1083,1,0.00114,0.00063,0.000762,0,300,24,40,22.2,29,-0.00984,2480,7680000,0.00112,1830,0.00204,3010,0,3,0,3,3
1084,1,0.00114,0.00063,0.000762,0,300,24,40,22.2,29,-0.0104,2260,7010000,0.000864,1270,0.00144,2280,0,3,0,3,3
1085,1,0.00114,0.00063,0.000762,0,300,24,40,22.2,29,-0.0104,2620,8120000,0.00101,1710,0.00159,2970,0,3,0,3,3
1086,1,0.00114,0.00066,0.000762,0,300,24,40,22.2,29,-0.00984,2320,7180000,0.000925,1380,0.0015,2490,0,3,0,3,3
1087,1,0.00114,0.00074,0.000762,0,300,24,40,22.2,29,-0.00984,2520,7810000,0.00126,2200,0.00179,3200,0,3,0,3,3
1088,1,0.00114,0.00075,0.000762,0,300,24,40,22.2,29,-0.00984,2410,7460000,0.00126,2130,0.00182,3170,0,3,0,3,3
1089,1,0.00114,0.00074,0.000762,0,300,24,40,22.2,29,-0.00984,2560,7930000,0.00112,1870,0.00273,3410,0,3,0,3,3
1090,1,0.00114,0.00075,0.000762,0,300,24,40,22.2,29,-0.00984,2440,7570000,0.000974,1490,0.00167,2930,0,3,0,3,3
1091,1,0.00114,0.00071,0.000762,0,300,24,40,22.2,29,-0.0104,2280,7070000,0.00101,1520,0.00148,2450,0,3,0,3,3
1092,1,0.00114,0.00062,0.000762,0,300,24,40,22.2,29,-0.00984,2400,7420000,0.000925,1360,0.0015,2510,0,3,0,3,3
1093,1,0.00114,0.00066,0.000762,0,300,24,40,22.2,29,-0.0104,2390,7400000,0.00091,1350,0.00161,2670,0,3,0,3,3
1094,1,0.00114,0.00067,0.000762,0,300,24,40,22.2,29,-0.00984,2290,7100000,0.000879,1250,0.00152,2420,0,3,0,3,3
1095,1,0.00114,0.00065,0.000762,0,300,24,40,22.2,29,-0.0104,2350,7270000,0.00091,1320,0.00151,2480,0,3,0,3,3
1096,1,0.00114,0.00064,0.000762,0,300,24,40,22.2,29,-0.0108,2610,8100000,0.00123,2150,0.00165,3090,0,3,0,3,3
1097,1,0.00114,0.00068,0.000762,0,300,24,40,22.2,29,-0.0104,2620,8130000,0.00115,1960,0.00165,3060,0,3,0,3,3
1098,1,0.00114,0.00069,0.000762,0,300,24,40,22.2,29,-0.0108,2590,8030000,0.00123,2150,0.00171,3200,0,3,0,3,3
1099,1,0.00114,0.00068,0.000762,0,300,24,40,22.2,29,-0.0108,2530,7850000,0.00123,2180,0.00163,2970,0,3,0,3,3
1100,1,0.00114,0.0007,0.000762,0,300,24,40,22.2,29,-0.0112,2310,7170000,0.00108,1720,0.00147,2440,0,3,0,3,3
1101,1,0.00114,0.00049,0.000762,0,300,24,40,22.2,29,-0.0108,2580,8010000,0.00104,1710,0.00154,2740,0,2,0,3,3
1102,1,0.00152,0.00056,0.000762,0,300,24,40,22.2,29,-0.0104,3310,10300000,0.00124,2770,0.0015,3490,0,4,0,3,3
1103,1,0.00152,0.00057,0.000762,0,300,24,40,22.2,29,-0.00984,3120,9680000,0.00116,2420,0.00145,3070,0,4,0,3,3
1104,1,0.00152,0.00054,0.000762,0,300,24,40,22.2,29,-0.0104,2600,8050000,0.000838,1360,0.00133,2380,0,2,0,3,3
1105,1,0.00152,0.00063,0.000762,0,300,24,40,22.2,29,-0.00984,2850,8840000,0.000953,1670,0.00158,2860,0,2,0,3,3
1106,1,0.00152,0.00063,0.000762,0,300,24,40,22.2,29,-0.00984,3130,9720000,0.00112,2290,0.00143,3040,0,4,0,3,3
1107,1,0.00152,0.00054,0.000762,0,300,24,40,22.2,29,-0.00984,3160,9790000,0.00121,2530,0.00143,3010,0,4,0,3,3
1108,1,0.00152,0.00053,0.000762,0,300,24,40,22.2,29,-0.0104,3500,10900000,0.00134,3160,0.00151,3730,0,4,0,3,3
1109,1,0.00152,0.00055,0.000762,0,300,24,40,22.2,29,-0.00984,3750,11600000,0.0014,3480,0.00156,4020,0,3,0,3,3
